school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian_mat,traveltime_mat,studytime_mat,failures_mat,schoolsup_mat,famsup_mat,paid_mat,activities_mat,nursery,higher_mat,internet,romantic_mat,famrel_mat,freetime_mat,goout_mat,Dalc_mat,Walc_mat,health_mat,absences_mat,guardian_por,traveltime_por,studytime_por,failures_por,schoolsup_por,famsup_por,paid_por,activities_por,higher_por,romantic_por,famrel_por,freetime_por,goout_por,Dalc_por,Walc_por,health_por,absences_por,G1_mat,G2_mat,G3_mat,G1_por,G2_por,G3_por
0.0,0.0,0.0,1.0,1.0,1.0,0.5,-0.5,4.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-0.5,0.0,0.375,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,-0.5,0.0,0.0,14,12,13,14,15,17
0.0,1.0,2.0,1.0,1.0,0.0,0.5,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,-0.5,-1.5,1.125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-0.5,-1.5,0.3333333333333333,11,11,11,11,13,14
0.0,1.0,1.0,1.0,0.0,1.0,-0.5,-1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,0.5,0.0,0.0,0.0,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.5,0.0,0.0,0.0,0.0,15,14,14,16,16,16
0.0,0.0,0.0,1.0,1.0,1.0,-0.5,-0.5,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,-0.5,-1.0,-0.375,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,-0.5,-1.0,0.0,10,9,0,10,11,12
0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-2.0,-0.5,0.0,0.5,-1.0,2.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-1.0,-2.0,-0.5,0.0,0.5,-1.0,0.0,17,18,18,15,15,15
0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.5,-0.125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.5,0.0,8,8,8,10,10,11
0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.5,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.5,0.0,-0.5,-0.5,-0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-0.5,0.0,-0.5,-0.5,0.0,13,12,12,10,11,12
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-0.5,0.0,0.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.0,0.0,-0.5,0.0,0.0,10,9,9,15,12,13
0.0,0.0,1.0,1.0,0.0,1.0,-0.5,-0.5,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.375,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.3333333333333333,9,10,0,11,12,13
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,1.0,2.0,1.0,-1.5,1.25,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,2.0,1.0,-1.5,0.6666666666666666,17,17,17,15,16,16
0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,-0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,-0.3333333333333333,9,9,10,11,11,14
0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,4.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.625,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,12,10,11,10,11,12
0.0,1.0,1.0,1.0,0.0,1.0,0.5,-0.5,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.3333333333333333,10,9,10,10,12,14
0.0,0.0,1.0,0.0,0.0,1.0,-0.5,-1.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5,-0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5,1.6666666666666667,6,0,0,8,9,10
0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.5,1.5,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,0.5,2.3333333333333335,9,9,9,11,12,12
0.0,0.0,1.0,1.0,0.0,1.0,-0.5,0.0,2.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.5,-1.0,0.125,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.5,-1.0,1.3333333333333333,15,14,14,16,16,16
0.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5,-0.5,-0.125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5,-0.5,0.0,11,11,11,13,13,13
0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,-1.0,2.0,-0.5,1.0,0.0,-1.5,-0.125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,2.0,-0.5,1.0,0.0,-1.5,0.0,15,14,14,16,17,18
0.0,0.0,0.0,1.0,0.0,1.0,-0.5,0.5,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,-1.5,-0.125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.5,-1.5,0.6666666666666666,10,10,10,15,16,16
0.0,0.0,0.0,1.0,1.0,1.0,-0.5,-0.5,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.375,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.6666666666666666,12,12,12,12,12,12
0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,-1.0,0.0,-0.5,0.5,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,-1.0,0.0,-0.5,0.5,2.1666666666666665,10,9,9,12,9,10
0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,4.0,3.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.5,0.0,1.0,-0.5,2.375,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.5,0.0,1.0,-0.5,0.6666666666666666,9,9,9,11,12,12
0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,4.0,3.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.5,0.0,1.0,-0.5,2.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.3333333333333333,9,9,9,12,12,13
0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.375,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,-1.0,0.5,0.0,1.0,-0.5,0.6666666666666666,10,10,0,11,12,12
0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,4.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.3333333333333333,10,10,0,12,12,13
0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-2.0,1.0,0.5,0.0,-0.5,0.0,1.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,-2.0,1.0,0.5,0.0,-0.5,0.0,0.0,9,8,8,14,12,13
0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,4.0,3.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.5,0.625,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.5,-0.3333333333333333,10,11,10,10,10,10
0.0,1.0,0.0,1.0,1.0,0.0,0.5,-1.0,3.0,2.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,3.375,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.5,1.0,1.0,0.5,3.3333333333333335,8,8,8,11,11,10
0.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.5,4.0,3.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,2.0,1.0,-0.5,2.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2.0,1.0,-0.5,2.6666666666666665,11,9,10,13,13,13
0.0,0.0,1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,-0.5,0.0,-0.5,-0.5,-0.25,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,-0.5,0.0,-0.5,-0.5,0.0,12,12,12,17,17,18
0.0,0.0,1.0,1.0,0.0,1.0,-1.0,-1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,-0.5,0.0,0.125,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,-0.5,0.0,-0.3333333333333333,8,9,10,12,13,13
0.0,0.0,1.0,1.0,0.0,1.0,-1.0,-1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,-0.5,0.0,0.125,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,-1.0,-0.3333333333333333,8,9,10,14,14,14
0.0,0.0,0.0,1.0,0.0,1.0,-0.5,-0.5,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.6666666666666667,10,9,11,12,12,14
0.0,1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,12,10,11,12,12,12
0.0,0.0,1.0,1.0,0.0,1.0,-0.5,-0.5,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.3333333333333333,18,18,19,18,18,18
0.0,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.375,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.3333333333333333,13,12,12,13,13,14
0.0,1.0,1.0,1.0,0.0,1.0,-0.5,-1.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.5,0.0,0.5,-1.0,0.375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.5,0.0,0.5,-1.0,-0.3333333333333333,15,14,14,14,15,15
0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,4.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.5,-1.0,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-0.5,-1.0,-0.3333333333333333,15,13,15,17,17,17
0.0,1.0,1.0,1.0,0.0,1.0,0.5,-0.5,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.5,0.0,1.0,0.5,0.0,12,11,11,15,16,16
0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-1.0,-0.5,0.0,0.0,-0.5,-0.375,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,-0.5,0.0,0.0,-0.5,-0.3333333333333333,15,15,15,17,18,18
0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,3.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,-2.0,-0.5,0.0,-0.5,-0.5,0.375,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,-2.0,-0.5,0.0,-0.5,-0.5,-0.3333333333333333,18,18,18,18,19,19
0.0,1.0,1.0,0.0,1.0,1.0,0.0,-0.5,3.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.5,0.0,-0.5,0.0,0.625,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-0.5,0.0,-0.5,0.0,-0.3333333333333333,14,13,14,14,15,15
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.125,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,-0.3333333333333333,14,12,11,14,15,15
0.0,0.0,2.0,1.0,0.0,1.0,0.5,0.5,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.0,0.0,0.5,1.0,0.5,-1.0,-0.375,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-2.0,0.0,0.5,1.0,0.5,-1.0,0.0,10,9,0,14,13,13
0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.875,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,-1.0,-0.3333333333333333,10,8,8,13,14,14
0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,2.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.375,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.3333333333333333,14,13,14,16,17,17
0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,4.0,4.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-3.0,1.0,-0.5,1.0,0.0,-1.5,0.25,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,-3.0,1.0,-0.5,1.0,0.0,-1.5,-0.3333333333333333,16,15,16,18,18,17
0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.5,0.0,-0.5,0.0,1.375,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.5,0.0,-0.5,0.0,-0.3333333333333333,12,10,11,14,15,15
0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,2.0,4.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,-2.0,-1.0,1.0,0.0,0.5,-0.375,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-1.0,1.0,0.0,0.5,-0.3333333333333333,11,11,10,12,13,13
0.0,0.0,0.0,1.0,0.0,1.0,0.5,-0.5,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.375,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.3333333333333333,15,12,14,16,16,16
0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,-0.5,0.0,0.0,0.5,-0.375,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,-0.5,0.0,0.0,0.5,-0.3333333333333333,17,17,18,18,18,18
0.0,1.0,3.0,1.0,0.0,0.0,0.0,-0.5,3.0,2.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,-0.5,0.5,-0.375,2.0,0.0,-1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,-0.5,0.5,-0.3333333333333333,17,18,18,14,15,15
0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5,-0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.5,-0.3333333333333333,15,12,12,10,10,11
0.0,0.0,1.0,1.0,0.0,1.0,-0.5,-1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5,-0.375,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5,0.0,8,8,0,12,12,15
0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,-0.5,0.5,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,-0.5,0.5,0.0,9,10,9,14,15,17
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.5,0.5,-0.375,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.5,0.5,0.0,11,11,10,15,15,17
0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,2.0,0.5,0.5,-0.125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,2.0,0.5,0.5,-0.3333333333333333,11,11,11,12,11,13
0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,-0.5,0.0,0.0,0.5,2.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0,-0.5,0.0,0.0,0.5,2.0,13,13,13,15,14,17
0.0,0.0,0.0,1.0,0.0,1.0,-0.5,-0.5,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,-1.0,-0.5,0.0,-0.5,-0.5,1.125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1.0,-0.5,0.0,-0.5,-0.5,0.3333333333333333,11,9,9,14,13,13
0.0,0.0,0.0,0.0,1.0,1.0,-0.5,-0.5,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.0,0.0,-0.5,1.0,0.0,-0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,-0.5,1.0,0.0,-0.5,-0.3333333333333333,11,11,11,11,11,10
0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.5,0.5,-0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.5,0.5,-0.3333333333333333,12,14,15,17,18,17
0.0,0.0,0.0,1.0,1.0,1.0,-1.5,-0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.5,-1.0,-0.375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.5,-1.0,-0.3333333333333333,16,15,15,14,14,15
0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,-0.3333333333333333,9,12,11,13,14,13
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.5,0.5,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.5,0.5,-0.3333333333333333,14,15,16,17,18,17
0.0,1.0,0.0,0.0,0.0,1.0,-0.5,-0.5,3.0,2.0,0.0,1.0,3.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,1.5,0.0,0.625,1.0,3.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.5,0.0,0.0,11,10,10,11,10,10
